Time,FHR
3.078,-6.0
3.08,-8.8
3.082,-9.0
3.084,-0.6
3.086,2.2
3.088,-1.8
3.09,-1.2
3.092,0.4
3.094,5.6
3.096,10.8
3.098,-0.6
3.1,-6.6
3.102,-5.8
3.104,-5.0
3.106,0.2
3.108,6.0
3.11,5.6
3.112,2.2
3.114,-4.4
3.116,-6.2
3.118,-4.2
3.12,0.6
3.122,-3.2
3.124,-9.2
3.126,-6.0
3.128,-3.6
3.13,-1.8
3.132,-4.0
3.134,-4.0
3.136,-6.8
3.138,-5.4
3.14,-7.0
3.142,-5.4
3.144,-7.4
3.146,-1.2
3.148,0.4
3.15,7.4
3.152,4.2
3.154,-1.4
3.156,-4.6
3.158,-6.0
3.16,-3.2
3.162,-0.4
3.164,0.0
3.166,2.6
3.168,-2.8
3.17,-4.2
3.172,-3.8
3.174,-0.4
3.176,3.4
3.178,3.2
3.18,1.0
3.182,2.6
3.184,4.0
3.186,3.6
3.188,-2.0
3.19,-7.0
3.192,-11.0
3.194,-9.0
3.196,-3.6
3.198,-0.2
3.2,0.6
3.202,2.2
3.204,-0.8
3.206,-7.4
3.208,-9.4
3.21,-1.4
3.212,1.4
3.214,2.6
3.216,6.8
3.218,4.4
3.22,5.4
3.222,2.2
3.224,-3.2
3.226,-4.6
3.228,-2.8
3.23,-1.4
3.232,-0.4
3.234,-3.4
3.236,1.2
3.238,4.2
3.24,0.0
3.242,-2.6
3.244,-4.6
3.246,-4.6
3.248,2.0
3.25,2.4
3.2520000000000002,-1.0
3.254,1.0
3.2560000000000002,5.4
3.258,4.0
3.2600000000000002,-7.2
3.262,-11.6
3.2640000000000002,-6.0
3.266,0.8
3.2680000000000002,0.8
3.27,1.2
3.2720000000000002,3.4
3.274,5.0
3.2760000000000002,9.6
3.278,11.2
3.2800000000000002,4.6
3.282,4.2
3.2840000000000003,0.4
3.286,0.6
3.2880000000000003,-0.4
3.29,0.6
3.2920000000000003,0.8
3.294,-1.2
3.2960000000000003,-0.6
3.298,-4.6
3.3000000000000003,-0.2
3.302,0.0
3.3040000000000003,-0.4
3.306,-2.6
3.3080000000000003,-4.0
3.31,-3.2
3.3120000000000003,3.4
3.314,4.4
3.3160000000000003,4.8
3.318,0.2
3.3200000000000003,-4.8
3.322,-1.0
3.3240000000000003,0.8
3.326,-1.0
3.3280000000000003,-0.4
3.33,-5.8
3.332,-9.4
3.334,-4.8
3.336,-6.4
3.338,-6.2
3.34,-5.4
3.342,-3.0
3.344,1.4
3.346,1.8
3.348,8.2
3.35,4.2
3.352,-5.0
3.354,-10.2
3.356,-10.8
3.358,-4.6
3.36,-5.0
3.362,-3.2
3.364,2.0
3.366,0.4
3.368,-5.0
3.37,-5.6
3.372,-5.6
3.374,-8.4
3.376,-4.2
3.378,-2.0
3.38,1.0
3.382,9.0
3.384,14.6
3.386,20.8
3.388,25.2
3.39,25.8
3.392,21.2
3.394,24.4
3.396,25.0
3.398,25.0
3.4,29.6
3.402,23.6
3.404,20.8
3.406,13.4
3.408,10.2
3.41,6.4
3.412,1.6
3.414,1.4
3.416,-0.2
3.418,-3.0
3.42,-8.6
3.422,-6.0
3.424,-4.4
3.426,0.8
3.428,6.2
3.43,1.8
3.432,1.0
3.434,-2.4
3.436,-2.0
3.438,-0.4
3.44,-2.2
3.442,-5.4
3.444,-5.2
3.446,-9.4
3.448,-6.0
3.45,-7.4
3.452,-7.6
3.454,-6.8
3.456,-1.4
3.458,-2.6
3.46,-5.0
3.462,2.2
3.464,-2.8
3.466,-9.2
3.468,-9.4
3.47,-6.2
3.472,-2.0
3.474,-1.2
3.476,-1.8
3.478,-1.6
3.48,1.6
3.482,2.6
3.484,1.6
3.486,-2.8
3.488,-0.6
3.49,4.2
3.492,2.2
3.494,-3.0
3.496,-3.8
3.498,-3.0
3.5,-3.8
3.5020000000000002,-4.4
3.504,-3.6
3.5060000000000002,-5.6
3.508,-5.6
3.5100000000000002,-5.0
3.512,-1.4
3.5140000000000002,2.4
3.516,5.0
3.5180000000000002,2.6
3.52,2.8
3.5220000000000002,1.8
3.524,1.0
3.5260000000000002,-1.4
3.528,-6.4
3.5300000000000002,-6.4
3.532,-4.6
3.5340000000000003,-2.2
3.536,-1.2
3.5380000000000003,3.0
3.54,4.6
3.5420000000000003,5.0
3.544,4.2
3.5460000000000003,-1.0
3.548,1.8
3.5500000000000003,4.0
3.552,4.6
3.5540000000000003,8.0
3.556,4.6
3.5580000000000003,0.4
3.56,0.0
3.5620000000000003,2.2
3.564,1.4
3.5660000000000003,-1.0
3.568,0.0
3.5700000000000003,6.4
3.572,10.0
3.5740000000000003,12.6
3.576,8.8
3.5780000000000003,7.4
3.58,6.2
3.5820000000000003,6.0
3.584,4.6
3.586,6.6
3.588,7.8
3.59,8.4
3.592,10.2
3.594,19.8
3.596,17.8
3.598,17.8
3.6,17.4
3.602,14.8
3.604,15.2
3.606,14.4
3.608,14.6
3.61,13.0
3.612,11.2
3.614,10.8
3.616,16.8
3.618,14.4
3.62,16.2
3.622,15.0
3.624,18.0
3.626,16.2
3.628,15.6
3.63,9.2
3.632,5.8
3.634,4.8
3.636,6.0
3.638,5.2
3.64,4.6
3.642,0.4
3.644,1.6
3.646,2.8
3.648,2.8
3.65,8.2
3.652,8.2
3.654,3.2
3.656,-1.0
3.658,-0.2
3.66,-1.2
3.662,-3.0
3.664,-3.8
3.666,-2.0
3.668,-5.4
3.67,-4.0
3.672,-4.2
3.674,-6.8
3.676,-7.0
3.678,-12.2
3.68,-7.4
3.682,3.6
3.684,2.2
3.686,2.8
3.688,1.0
3.69,-0.2
3.692,2.0
3.694,-3.2
3.696,-3.8
3.698,-2.2
3.7,-1.6
3.702,-0.4
3.704,-0.6
3.706,-3.8
3.708,-2.4
3.71,-1.4
3.712,-2.8
3.714,-5.8
3.716,-8.6
3.718,-2.0
3.72,-2.4
3.722,-3.0
3.724,-0.8
3.726,-0.6
3.728,-1.2
3.73,-5.4
3.732,-6.8
3.734,-1.4
3.736,1.0
3.738,-1.8
3.74,-2.2
3.742,-2.6
3.744,-0.6
3.746,-0.6
3.748,-8.2
3.75,-2.4
3.7520000000000002,-0.8
3.754,-5.4
3.7560000000000002,-2.0
3.758,3.0
3.7600000000000002,6.6
3.762,-1.6
3.7640000000000002,-1.2
3.766,-2.8
3.7680000000000002,-4.6
3.77,-4.6
3.7720000000000002,-4.4
3.774,-3.8
3.7760000000000002,-5.4
3.778,-10.2
3.7800000000000002,-1.2
3.782,-2.2
3.7840000000000003,-7.0
3.786,-8.4
3.7880000000000003,-6.0
3.79,-3.8
3.7920000000000003,-0.2
3.794,3.2
3.7960000000000003,3.4
3.798,3.8
3.8000000000000003,3.8
3.802,2.8
3.8040000000000003,-3.4
3.806,-1.4
3.8080000000000003,-5.8
3.81,-8.2
3.8120000000000003,-7.6
3.814,-1.4
3.8160000000000003,0.0
3.818,4.4
3.8200000000000003,6.2
3.822,-0.4
3.8240000000000003,-3.0
3.826,-0.4
3.8280000000000003,-2.2
3.83,-4.2
3.8320000000000003,-2.8
3.834,-3.0
3.8360000000000003,-5.0
3.838,-4.4
3.84,-3.2
3.842,-3.8
3.844,-3.2
3.846,-0.6
3.848,6.6
3.85,3.2
3.852,1.2
3.854,1.6
3.856,-0.4
3.858,-3.0
3.86,-5.4
3.862,-1.6
3.864,1.0
3.866,1.8
3.868,4.2
3.87,4.0
3.872,1.8
3.874,3.6
3.876,5.2
3.878,1.6
3.88,2.8
3.882,2.6
3.884,1.8
3.886,3.0
3.888,3.6
3.89,2.8
3.892,0.8
3.894,-0.6
3.896,-4.0
3.898,-4.6
3.9,-3.4
3.902,-5.4
3.904,-1.4
3.906,0.6
3.908,0.4
3.91,-0.8
3.912,1.2
3.914,-2.0
3.916,-2.8
3.918,-5.2
3.92,-3.0
3.922,-0.2
3.924,1.6
3.926,0.4
3.928,-3.2
3.93,-2.6
3.932,-1.6
3.934,-4.2
3.936,-7.8
3.938,-4.4
3.94,-0.8
3.942,-1.4
3.944,0.2
3.946,1.2
3.948,-0.8
3.95,-4.2
3.952,-4.8
3.954,-7.2
3.956,-10.2
3.958,-4.6
3.96,-4.6
3.962,-4.8
3.964,-4.8
3.966,-5.4
3.968,-7.0
3.97,-8.6
3.972,-9.0
3.974,-3.2
3.976,-8.0
3.978,-4.0
3.98,-1.0
3.982,-0.6
3.984,3.8
3.986,6.8
3.988,8.4
3.99,15.4
3.992,20.8
3.994,26.6
3.996,24.6
3.998,27.2
4.0,31.6
4.002,31.4
4.0040000000000004,25.6
4.006,18.0
4.008,22.4
4.01,13.0
4.0120000000000005,14.2
4.014,8.4
4.016,1.6
4.018,2.2
4.0200000000000005,2.4
4.022,-4.2
4.024,-9.2
4.026,-3.4
4.0280000000000005,-1.2
4.03,4.2
4.032,-2.2
4.034,-7.2
4.0360000000000005,-4.2
4.038,-0.8
4.04,-5.2
4.042,-2.0
4.0440000000000005,-2.4
4.046,-3.0
4.048,-6.4
4.05,-6.2
4.0520000000000005,-4.2
4.054,-2.6
4.056,-7.4
4.058,-1.2
4.0600000000000005,-0.6
4.062,-1.8
4.064,-2.6
4.066,-3.2
4.0680000000000005,-3.6
4.07,-2.4
4.072,-3.2
4.074,-4.0
4.0760000000000005,-3.4
4.078,-2.8
4.08,-1.4
4.082,-2.0
4.0840000000000005,-0.8
4.086,-2.4
4.088,-3.2
4.09,-6.2
4.0920000000000005,-4.2
4.094,-3.2
4.096,-6.0
4.098,-6.2
4.1,0.2
4.102,2.0
4.104,-3.0
4.106,-4.2
4.108,-2.0
4.11,-3.4
4.112,-2.2
4.114,-1.2
4.116,-2.4
4.118,-5.6
4.12,-5.2
4.122,-1.6
4.124,3.2
4.126,2.6
4.128,1.8
4.13,-2.8
4.132,-1.8
4.134,-3.6
4.136,-6.4
4.138,2.6
4.14,2.4
4.142,3.2
4.144,3.4
4.146,-0.2
4.148,3.6
4.15,5.2
4.152,4.8
4.154,5.6
4.156,4.2
4.158,1.0
4.16,-2.6
4.162,-5.8
4.164,-5.8
4.166,0.6
4.168,1.4
4.17,6.4
4.172,11.2
4.174,11.8
4.176,10.0
4.178,1.4
4.18,-0.6
4.182,2.2
4.184,4.6
4.186,9.2
4.188,13.4
4.19,16.6
4.192,17.4
4.194,12.4
4.196,10.0
4.198,8.8
4.2,8.2
4.202,8.8
4.204,17.0
4.206,17.0
4.208,16.4
4.21,14.4
4.212,13.4
4.214,10.0
4.216,6.8
4.218,13.0
4.22,15.2
4.222,14.0
4.224,8.6
4.226,10.8
4.228,11.0
4.23,9.8
4.232,9.0
4.234,10.6
4.236,13.0
4.238,12.0
4.24,7.0
4.242,7.8
4.244,7.4
4.246,3.8
4.248,4.4
4.25,1.6
4.252,1.0
4.2540000000000004,5.2
4.256,0.8
4.258,-1.2
4.26,0.4
4.2620000000000005,-3.6
4.264,-7.0
4.266,-5.8
4.268,-2.2
4.2700000000000005,-3.4
4.272,1.0
4.274,3.2
4.276,-1.4
4.2780000000000005,-2.8
4.28,-2.4
4.282,-1.0
4.284,3.6
4.2860000000000005,-1.0
4.288,-2.0
4.29,-1.4
4.292,-1.4
4.2940000000000005,-0.4
4.296,-1.6
4.298,-3.6
4.3,-5.0
4.3020000000000005,-5.2
4.304,-9.0
4.306,-4.6
4.308,-3.6
4.3100000000000005,-4.8
4.312,-6.4
4.314,-6.8
4.316,-6.4
4.3180000000000005,-0.6
4.32,-3.0
4.322,-2.6
4.324,-3.6
4.3260000000000005,-6.0
4.328,-5.4
4.33,-3.2
4.332,-1.2
4.3340000000000005,0.8
4.336,0.6
4.338,0.8
4.34,0.6
4.3420000000000005,-2.4
4.344,-3.8
4.346,-7.6
4.348,0.8
4.3500000000000005,2.4
4.352,1.0
4.354,-4.0
4.356,-5.4
4.358,-3.8
4.36,-2.2
4.362,0.2
4.364,-2.0
4.366,-4.4
4.368,-2.8
4.37,-0.4
4.372,-4.6
4.374,-7.4
4.376,-8.0
4.378,4.6
4.38,0.4
4.382,-0.2
4.384,0.2
4.386,-2.2
4.388,-0.6
4.39,-1.2
4.392,-2.0
4.394,-0.6
4.396,-0.2
4.398,-3.6
4.4,-5.4
4.402,0.4
4.404,0.8
4.406,1.6
4.408,0.4
4.41,-3.0
4.412,-4.6
4.414,-5.6
4.416,-1.0
4.418,4.4
4.42,0.0
4.422,-5.6
4.424,-2.8
4.426,-5.6
4.428,-5.8
4.43,-5.8
4.432,-3.4
4.434,-3.4
4.436,-0.2
4.438,-0.6
4.44,1.0
4.442,2.6
4.444,0.2
4.446,1.0
4.448,3.2
4.45,0.8
4.452,-1.8
4.454,-5.4
4.456,-8.0
4.458,-4.6
4.46,-1.4
4.462,0.0
4.464,-3.6
4.466,-2.8
4.468,3.4
4.47,3.0
4.472,3.0
4.474,-0.4
4.476,3.2
4.478,0.2
4.48,1.6
4.482,3.2
4.484,4.6
4.486,5.0
4.488,-3.8
4.49,-0.4
4.492,3.0
4.494,2.4
4.496,4.6
4.498,0.4
4.5,-3.2
4.502,-2.6
4.5040000000000004,3.0
4.506,-1.8
4.508,-3.6
4.51,-6.4
4.5120000000000005,-1.2
4.514,-2.0
4.516,5.0
4.518,-1.2
4.5200000000000005,-2.2
4.522,-2.2
4.524,-1.0
4.526,0.6
4.5280000000000005,-8.4
4.53,-11.6
4.532,-3.4
4.534,-0.2
4.5360000000000005,-4.4
4.538,-0.8
4.54,-2.2
4.542,-2.4
4.5440000000000005,-4.0
4.546,-2.6
4.548,1.0
4.55,2.2
4.5520000000000005,-3.6
4.554,-3.6
4.556,-1.2
4.558,-0.6
4.5600000000000005,1.8
4.562,-0.4
4.564,-3.2
4.566,-2.0
4.5680000000000005,1.4
4.57,0.4
4.572,3.6
4.574,0.6
4.5760000000000005,-0.8
4.578,-4.8
4.58,-5.0
4.582,-8.0
4.5840000000000005,-8.4
4.586,-13.8
4.588,-9.2
4.59,-6.8
4.5920000000000005,-6.6
4.594,-1.6
4.596,2.2
4.598,5.4
4.6000000000000005,24.0
4.602,22.0
4.604,24.6
4.606,28.6
4.6080000000000005,28.8
4.61,21.2
4.612,17.8
4.614,9.8
4.616,12.8
4.618,7.2
4.62,-1.6
4.622,-5.0
4.624,-9.8
4.626,-9.0
4.628,-9.6
4.63,-4.0
4.632,-8.2
4.634,-0.2
4.636,6.6
4.638,-0.8
4.64,-0.4
4.642,1.4
4.644,-0.4
4.646,-1.8
4.648,-4.8
4.65,-10.4
4.652,-5.4
4.654,-3.2
4.656,-2.0
4.658,-1.0
4.66,-2.0
4.662,-3.4
4.664,0.4
4.666,3.8
4.668,-1.0
4.67,-1.6
4.672,1.6
4.674,2.2
4.676,-3.4
4.678,-3.6
4.68,-3.4
4.682,-3.6
4.684,-4.4
4.686,-4.8
4.688,-8.0
4.69,-3.6
4.692,0.8
4.694,1.2
4.696,0.0
4.698,-4.2
4.7,-6.0
4.702,-8.6
4.704,3.6
4.706,-1.0
4.708,-5.4
4.71,0.2
4.712,-1.8
4.714,-2.6
4.716,-1.0
4.718,-1.2
4.72,-4.6
4.722,-4.6
4.724,-5.2
4.726,-6.6
4.728,-3.8
4.73,-1.6
4.732,-1.0
4.734,-1.0
4.736,2.6
4.738,5.2
4.74,3.2
4.742,2.8
4.744,2.0
4.746,4.6
4.748,2.8
4.75,-2.0
4.752,-2.8
4.7540000000000004,-6.2
4.756,-6.8
4.758,-12.4
4.76,0.6
4.7620000000000005,10.4
4.764,17.6
4.766,11.2
4.768,2.4
4.7700000000000005,2.6
4.772,2.8
4.774,5.2
4.776,3.6
4.7780000000000005,3.8
4.78,2.8
4.782,7.8
4.784,12.0
4.7860000000000005,13.0
4.788,14.0
4.79,14.2
4.792,11.8
4.7940000000000005,9.2
4.796,1.0
4.798,10.0
4.8,11.4
4.8020000000000005,13.6
4.804,9.4
4.806,12.8
4.808,17.0
4.8100000000000005,12.2
4.812,9.8
4.814,16.6
4.816,22.2
4.8180000000000005,17.4
4.82,16.2
4.822,13.0
4.824,15.6
4.8260000000000005,19.6
4.828,17.4
4.83,15.2
4.832,17.0
4.8340000000000005,17.0
4.836,14.8
4.838,6.2
4.84,15.6
4.8420000000000005,18.8
4.844,10.8
4.846,10.4
4.848,8.0
4.8500000000000005,-0.6
4.852,-3.2
4.854,-0.4
4.856,1.2
4.8580000000000005,1.6
4.86,4.6
4.862,11.2
4.864,3.6
4.866,1.2
4.868,2.2
4.87,2.0
4.872,0.4
4.874,-4.0
4.876,-3.8
4.878,-0.6
4.88,-2.8
4.882,-9.0
4.884,-8.2
4.886,-4.0
4.888,4.8
4.89,2.4
4.892,2.6
4.894,0.4
4.896,3.0
4.898,-2.0
4.9,-1.8
4.902,1.8
4.904,-1.2
4.906,-1.0
4.908,-1.6
4.91,2.0
4.912,1.6
4.914,1.4
4.916,0.6
4.918,4.0
4.92,3.8
4.922,-1.4
4.924,-2.6
4.926,-2.6
4.928,-6.2
4.93,-3.8
4.932,-0.6
4.934,2.4
4.936,9.4
4.938,13.8
4.94,7.0
4.942,-6.2
4.944,-7.2
4.946,0.6
4.948,-2.8
4.95,-4.6
4.952,-4.6
4.954,-4.0
4.956,-4.0
4.958,-4.8
4.96,-13.6
4.962,-12.0
4.964,-8.0
4.966,-6.4
4.968,-2.8
4.97,-3.4
4.972,1.8
4.974,1.4
4.976,-1.2
4.978,-5.6
4.98,-10.6
4.982,-6.8
4.984,-0.8
4.986,-5.0
4.988,-8.8
4.99,0.8
4.992,-0.2
4.994,-2.2
4.996,-1.0
4.998,-2.6
5.0,-1.6
5.002,-3.2
5.0040000000000004,-6.2
5.006,0.8
5.008,-4.4
5.01,-4.6
5.0120000000000005,-5.6
5.014,-9.8
5.016,-6.2
5.018,-3.8
5.0200000000000005,0.8
5.022,6.0
5.024,7.0
5.026,-1.4
5.0280000000000005,5.0
5.03,1.4
5.032,4.6
5.034,-6.6
5.0360000000000005,-5.4
5.038,-1.2
5.04,-1.2
5.042,-8.4
5.0440000000000005,-7.0
5.046,-2.0
5.048,-9.2
5.05,-12.0
5.0520000000000005,-5.0
5.054,-2.0
5.056,-1.0
5.058,-2.8
5.0600000000000005,-0.6
5.062,-2.4
5.064,3.4
5.066,-0.2
5.0680000000000005,-1.8
5.07,-2.0
5.072,0.0
5.074,-3.0
5.0760000000000005,-3.2
5.078,-6.8
5.08,0.4
5.082,1.2
5.0840000000000005,5.2
5.086,9.8
5.088,12.2
5.09,4.2
5.0920000000000005,-0.6
5.094,-5.6
5.096,-7.8
5.098,-7.2
5.1000000000000005,-9.2
5.102,4.4
5.104,14.2
5.106,4.4
5.1080000000000005,-7.0
5.11,-0.6
5.112,2.6
5.114,8.2
5.1160000000000005,2.0
5.118,-16.4
5.12,-7.8
5.122,-7.0
5.124,-6.2
5.126,0.2
5.128,7.0
5.13,-6.4
5.132,-14.0
5.134,-9.4
5.136,-6.2
5.138,-4.8
5.14,-5.2
5.142,-6.2
5.144,-14.2
5.146,-15.2
5.148,-7.8
5.15,-6.8
5.152,-6.4
5.154,-3.0
5.156,-2.6
5.158,2.2
5.16,-4.0
5.162,-3.0
5.164,-8.8
5.166,-1.8
5.168,-5.0
5.17,-5.4
5.172,-5.6
5.174,-4.6
5.176,-9.2
5.178,-15.0
5.18,-5.2
5.182,2.6
5.184,-2.8
5.186,-15.0
5.188,-13.0
5.19,-11.6
5.192,-13.0
5.194,-9.0
5.196,-4.6
5.198,0.0
5.2,6.0
5.202,9.8
5.204,9.0
5.206,13.2
5.208,18.2
5.21,11.6
5.212,14.2
5.214,22.4
5.216,9.8
5.218,18.4
5.22,21.8
5.222,19.6
5.224,17.2
5.226,13.2
5.228,15.6
5.23,7.4
5.232,1.0
5.234,-2.8
5.236,-7.6
5.238,-7.0
5.24,-7.6
5.242,-6.8
5.244,-3.6
5.246,-2.8
5.248,-4.4
5.25,-12.2
5.252,-7.8
5.2540000000000004,0.2
5.256,-2.6
5.258,-2.8
5.26,-8.0
5.2620000000000005,-11.8
5.264,-9.2
5.266,-7.6
5.268,-8.8
5.2700000000000005,-11.4
5.272,-10.8
5.274,-6.8
5.276,0.8
5.2780000000000005,-0.6
5.28,-6.0
5.282,-4.2
5.284,1.0
5.2860000000000005,-3.6
5.288,-12.8
5.29,-13.2
5.292,0.2
5.2940000000000005,0.2
5.296,1.0
5.298,-3.2
5.3,-5.6
5.3020000000000005,-3.8
5.304,-5.8
5.306,-0.4
5.308,-2.4
5.3100000000000005,-9.8
5.312,-3.8
5.314,5.2
5.316,0.2
5.3180000000000005,-15.8
5.32,-4.8
5.322,-1.4
5.324,-3.8
5.3260000000000005,-8.0
5.328,-5.0
5.33,-4.4
5.332,-4.4
5.3340000000000005,-2.0
5.336,-3.6
5.338,-2.4
5.34,2.8
5.3420000000000005,-3.4
5.344,2.0
5.346,-2.2
5.348,-4.6
5.3500000000000005,-3.8
5.352,-1.6
5.354,-4.8
5.356,-4.4
5.3580000000000005,-3.4
5.36,-4.6
5.362,-3.6
5.364,-6.4
5.3660000000000005,-7.8
5.368,0.0
5.37,3.6
5.372,2.0
5.3740000000000006,-7.6
5.376,-1.8
5.378,-4.2
5.38,2.0
5.382,9.2
5.384,9.0
5.386,12.0
5.388,7.8
5.39,7.0
5.392,1.4
5.394,5.4
5.396,3.8
5.398,2.2
5.4,-7.8
5.402,3.0
5.404,14.6
5.406,18.6
5.408,5.4
5.41,8.8
5.412,4.2
5.414,3.8
5.416,5.2
5.418,2.8
5.42,7.8
5.422,1.8
5.424,8.6
5.426,12.8
5.428,6.0
5.43,8.6
5.432,8.8
5.434,10.6
5.436,12.6
5.438,12.8
5.44,11.8
5.442,16.8
5.444,14.8
5.446,15.2
5.448,10.2
5.45,5.4
5.452,4.8
5.454,9.6
5.456,6.0
5.458,5.4
5.46,8.6
5.462,6.6
5.464,7.2
5.466,6.0
5.468,-2.4
5.47,-8.4
5.472,-3.4
5.474,2.2
5.476,-1.2
5.478,0.2
5.48,-7.2
5.482,-12.0
5.484,-3.6
5.486,4.4
5.488,-9.2
5.49,-9.6
5.492,1.0
5.494,6.8
5.496,8.6
5.498,-7.2
5.5,-9.6
5.502,-7.0
5.5040000000000004,-5.8
5.506,-10.8
5.508,-15.6
5.51,-18.8
5.5120000000000005,-8.6
5.514,-8.8
5.516,-6.8
5.518,-4.4
5.5200000000000005,-5.0
5.522,-8.2
5.524,-2.6
5.526,-5.4
5.5280000000000005,-6.8
5.53,2.0
5.532,7.4
5.534,4.2
5.5360000000000005,-7.2
5.538,-12.2
5.54,-13.2
5.542,-1.8
5.5440000000000005,1.2
5.546,-5.2
5.548,-3.8
5.55,-3.0
5.5520000000000005,-3.0
5.554,-6.8
5.556,-5.2
5.558,2.2
5.5600000000000005,0.0
5.562,-9.0
5.564,-7.4
5.566,-5.6
5.5680000000000005,-3.4
5.57,-6.2
5.572,-12.4
5.574,-6.2
5.5760000000000005,-0.2
5.578,1.0
5.58,0.6
5.582,4.0
5.5840000000000005,-7.6
5.586,-18.4
5.588,-20.4
5.59,-14.2
5.5920000000000005,-5.8
5.594,4.2
5.596,0.6
5.598,0.0
5.6000000000000005,-3.4
5.602,-9.4
5.604,-9.8
5.606,5.2
5.6080000000000005,5.8
5.61,-2.2
5.612,-1.4
5.614,-12.0
5.6160000000000005,-10.0
5.618,-1.4
5.62,-6.0
5.622,-4.2
5.6240000000000006,-6.4
5.626,-2.6
5.628,5.0
5.63,2.8
5.632,-6.2
5.634,-13.2
5.636,-17.2
5.638,-14.0
5.64,-13.6
5.642,-5.8
5.644,1.8
5.646,-3.6
5.648,-1.8
5.65,1.4
5.652,-2.0
5.654,-2.8
5.656,-3.6
5.658,-5.4
5.66,0.4
5.662,3.8
5.664,6.8
5.666,4.6
5.668,-0.4
5.67,-0.8
5.672,-15.8
5.674,-19.0
5.676,-11.2
5.678,-1.2
5.68,3.2
5.682,-1.0
5.684,-0.8
5.686,-6.0
5.688,-5.8
5.69,-3.2
5.692,-1.0
5.694,1.2
5.696,8.8
5.698,5.4
5.7,0.6
5.702,-1.0
5.704,-3.2
5.706,-0.4
5.708,-0.8
5.71,0.8
5.712,-0.8
5.714,-3.0
5.716,-4.0
5.718,-3.2
5.72,-7.4
5.722,-7.6
5.724,0.2
5.726,2.0
5.728,2.4
5.73,0.2
5.732,1.8
5.734,10.0
5.736,-1.4
5.738,-10.4
5.74,-15.2
5.742,-11.0
5.744,-8.2
5.746,-10.6
5.748,-9.6
5.75,2.0
5.752,2.0
5.7540000000000004,0.6
5.756,0.8
5.758,-3.6
5.76,-3.6
5.7620000000000005,-2.0
5.764,1.4
5.766,-3.6
5.768,-5.0
5.7700000000000005,-6.6
5.772,1.0
5.774,-6.6
5.776,-8.8
5.7780000000000005,-11.4
5.78,-15.2
5.782,-20.0
5.784,-11.0
5.7860000000000005,-2.0
5.788,-0.6
5.79,-6.4
5.792,-11.2
5.7940000000000005,-9.0
5.796,0.6
5.798,-0.2
5.8,2.6
5.8020000000000005,3.8
5.804,11.8
5.806,9.0
5.808,14.0
5.8100000000000005,18.0
5.812,15.4
5.814,23.0
5.816,24.4
5.8180000000000005,16.0
5.82,15.8
5.822,20.8
5.824,14.4
5.8260000000000005,6.8
5.828,8.6
5.83,4.2
5.832,-3.6
5.8340000000000005,-6.0
5.836,-5.4
5.838,-0.2
5.84,-3.4
5.8420000000000005,-5.2
5.844,-6.2
5.846,0.6
5.848,1.8
5.8500000000000005,-3.6
5.852,-4.4
5.854,-1.0
5.856,1.2
5.8580000000000005,-3.6
5.86,-4.2
5.862,-8.0
5.864,-2.8
5.8660000000000005,-1.0
5.868,-0.8
5.87,-0.2
5.872,-8.8
5.8740000000000006,-8.8
5.876,-17.8
5.878,-8.4
5.88,-13.0
5.882000000000001,-6.2
5.884,-5.4
5.886,-2.8
5.888,-6.2
5.89,-0.8
5.892,-3.8
5.894,-2.6
5.896,-0.2
5.898,-4.4
5.9,-5.0
5.902,-2.6
5.904,5.2
5.906,1.6
5.908,-2.6
5.91,-7.0
5.912,-3.6
5.914,-0.8
5.916,-4.2
5.918,-5.8
5.92,-2.2
5.922,-2.8
5.924,-4.2
5.926,0.2
5.928,-1.4
5.93,-7.4
5.932,-8.2
5.934,-0.6
5.936,6.8
5.938,3.6
5.94,-4.8
5.942,-0.2
5.944,-0.8
5.946,-2.4
5.948,-2.0
5.95,-8.4
5.952,-15.0
5.954,3.4
5.956,-0.6
5.958,-4.6
5.96,-2.6
5.962,4.4
5.964,4.2
5.966,-0.8
5.968,-11.8
5.97,-5.0
5.972,-2.2
5.974,6.2
5.976,6.2
5.978,-0.4
5.98,-1.8
5.982,-4.6
5.984,1.8
5.986,4.0
5.988,12.2
5.99,11.2
5.992,4.2
5.994,3.8
5.996,2.8
5.998,1.8
6.0,2.8
6.002,6.4
6.0040000000000004,4.4
6.006,4.6
6.008,15.0
6.01,17.2
6.0120000000000005,19.2
6.014,13.8
6.016,15.0
6.018,12.4
6.0200000000000005,9.2
6.022,8.0
6.024,7.2
6.026,5.8
6.0280000000000005,9.2
6.03,12.6
6.032,17.8
6.034,14.2
6.0360000000000005,7.8
6.038,13.2
6.04,16.0
6.042,18.8
6.0440000000000005,8.8
6.046,7.0
6.048,15.2
6.05,12.0
6.0520000000000005,1.8
6.054,-1.0
6.056,6.6
6.058,14.0
6.0600000000000005,7.2
6.062,-2.0
6.064,2.6
6.066,3.4
6.0680000000000005,2.4
6.07,10.4
6.072,11.2
6.074,0.6
6.0760000000000005,1.6
6.078,2.0
6.08,0.0
6.082,1.0
6.0840000000000005,-0.2
6.086,-0.8
6.088,-2.0
6.09,-11.0
6.0920000000000005,-13.2
6.094,-7.8
6.096,-8.6
6.098,-2.8
6.1000000000000005,-0.8
6.102,5.6
6.104,6.2
6.106,7.4
6.1080000000000005,3.8
6.11,-0.4
6.112,3.0
6.114,-1.8
